date,time,tweet
2021-03-25,10:29:09,32853 as of now..  #Banknifty #niftybank #Nifty #OptionsTrading
2021-03-25,10:28:54,#itc ko 250 tak le jane wale kaha gae🤪🤪  #Nifty #BankNifty
2021-03-25,10:28:54,#Nifty If you think its a correction it might be then this way.. #banknifty #niftyway  https://t.co/0kGK8CMyuz
2021-03-25,10:28:45,@bhatiamanu broke the major support #banknifty  https://t.co/URwetjYIc6
2021-03-25,10:28:29,"We added more 20% #Nifty 14500CE at 20.4 Now avg is 26 . Once market should trade in green, before 1.15 . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bullish  https://t.co/zntnoxW0jv"
2021-03-25,10:28:23,@banknifty_9 Aaj konsa call hai
2021-03-25,10:28:12,@optiontrader202 Same Here.. It Helps.😇.. &amp; Reduce Emotions Aswell.
2021-03-25,10:28:08,"#nifty,#banknifty  @CNBC_Awaaz,@AnilSinghvi_  WILL NIFTY AND BANKNIFTY  BOUNCE FROM 1429-310 AND 32610-744?"
2021-03-25,10:27:47,#NIFTY #BANKNIFTY #BNF #OPTIONS #GREEKS   #Trending #Greeks #OptionsTrading   Nifty from 15500 to 14375 must not consider as fall. It is not even 10% fall from Mar-20 lows. It is just as correction and may be this will stay here for sideways for some time.
2021-03-25,10:27:36,"March expiry, #Nifty gain level is placed at 14500 &amp; #banknifty gain level placed at 33100. Keep tracking the Gain level, Navigate to QuantsApp: NIFTY OPTION GAIN:  https://t.co/T9HZoHgOVi  https://t.co/acmsLIn8Bv"
2021-03-25,10:27:32,"FUTURE FOLLOWUP:TGT 517.40 HIT IN #BHARTIARTL FUT BOOK FULL PROFIT IN IT.  #nse #bse #nifty #index #sensex #banknifty #trading #tips #option #sharemarket  (**We are not allowed to give any level without RPM, So this level is only for PAPER TRADE,Do not trade on this call)"
2021-03-25,10:27:08,#banknifty #nifty #scalping #optionscalping #optiontrading #optiontradingstrategies #intradaytrading #priceaction #cipla #tatasteel #adaniport #tatamotor #HINDALCO #upl #sbin #chouhanwealth #straddle #strangle  for intraday joint    https://t.co/yB1C2CvmsM  IMP LEVEL 32840  https://t.co/4zZtnt2SA0
2021-03-25,10:27:05,Buy #banknifty 32500 PE ner 45-55 sl 32 tgt 76/94
2021-03-25,10:25:36,@markethighlow Sell banknifty march 32800 ce @ 329 with Sl- 350 Target- 200____100
2021-03-25,10:25:29,Sell given in Banknifty 32800 CE at 326 Made a low 241  Yes for free calls and live market updates follow and keep notification on   https://t.co/SRcM8ZbtOe  ___  https://t.co/xjib8aHRUk
2021-03-25,10:25:15,#NIFTY Support btwn 14320-14360 #BANKNIFTY Support btwn 32580-32680 Expecting Reversal from these levels  If we close below these levels on Day closing basis then more bleeding can be expected  #StockMarket #StocksInFocus #StocksInNews #stockmarketcrash #StocksToBuy  #SV
2021-03-25,10:24:58,#banknifty dropped below 33k   https://t.co/henSzuRZxj
2021-03-25,10:24:56,#Nifty down 1% and Banknifty down 1.30%🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻
2021-03-25,10:24:50,Bank Nifty finding it hard to break down.
2021-03-25,10:24:37,"Sell Britannia below 3500 sl above 3565 tgt 3455, 3420, 3410 #intraday  #profit #equity #dailytrade #intradaytrade #tradetoday #FUTURES  #FNOTRADE #nifty #banknifty #stock #trader #trading #intraday #investing #stockstowatch #stockmarket #nse #fNO #britannia"
2021-03-25,10:24:27,REAL INDIAN STOCK MARKET IS MOVED BY FII NOT BY US😀#NIFTY #BANKNIFTY #POSITIONALTRADER #traders #india #MUMBAI #Equity #Coronaimpact #Companies #Earnings #RBI #INR #BSE #NSE
2021-03-25,10:23:53,Our last mssge for #BANKNIFTY ...yesterday ?? U Remember baby
2021-03-25,10:22:32,"Sell Glenmark below 452 sl above 462 tgt 447, 439, 432 #intraday  #profit #equity #dailytrade #intradaytrade #tradetoday #FUTURES  #FNOTRADE #nifty #banknifty #stock #trader #trading #intraday #investing #stockstowatch #stockmarket #nse #fNO #glenmark"
2021-03-25,10:22:16,"OPTION FOLLOWUP:TGT 58.70 HIT IN #HDFCBANK 1480 PUT BOOK FULL PROFIT IN IT  #nse #bse #nifty #index #sensex #banknifty #trading #tips #option #sharemarket  (**We are not allowed to give any level without RPM,So this level is only for PAPER TRADE,Do not trade on this call)"
2021-03-25,10:22:03,Positional Call:- Buy Bank Nifty (April) Future Around 32844-32860 with Stop Loss 32450.50 with target 33347.15-33934.40 Cmp 33050
2021-03-25,10:21:49,#stoxmaster #intradaytrading #niftytrading #banknifty #futures #options #stockmarkettraining #sharemarkettraining #technicaltraining #optiontrading #stockmarketcourses #Technicalanalysis  https://t.co/YK660jVr8R
2021-03-25,10:21:12,Bank Nifty is Reaching to its support Donot expect  much fall from here so in my view Sell Bank Nifty PUT of 32900..  Note : Stop loss and TARGETS are shared only with Paid Subscribers... #frontpage_app
2021-03-25,10:21:10,"CASH FOLLOWUP: #TATASTEEL MADE HIGH OF 714.65&gt;&gt;&gt;NEAR TO OUR TGT  #nse #bse #nifty #index #sensex #banknifty #tips #option #equity #commodity #sharemarket  (**We are not allowed to give any level without RPM, So this level is only for PAPER TRADE,Do not trade on this call)"
2021-03-25,10:20:36,"Sell Balkrisind below 1589 sl above 1620 tgt 1575, 1555, 1532 #intraday  #profit #equity #dailytrade #intradaytrade #tradetoday #FUTURES  #FNOTRADE #nifty #banknifty #stock #trader #trading #intraday #investing #stockstowatch #stockmarket #nse #fNO #balkrisind"
2021-03-25,10:20:09,"India Benchmark bond yield opens at 6.15% , unchanged from previous close : Reuters. #bonds #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden"
2021-03-25,10:20:06,#BANKNIFTY - Intraday - BNF - Update - TradingView -  https://t.co/eIhUheVpI6
2021-03-25,10:19:51,Today my live trade....post mrkt report to sb update krte h... analysis krne me aur live mrkt me vhut different h.....jai hind  https://t.co/m5X3ZCNEMn
2021-03-25,10:19:33,@themukulagrawal Bank nifty 32600
2021-03-25,10:19:32,"Sell Tcs below 3068 sl above 3130 tgt 3020, 3005, 2990 #intraday  #profit #equity #dailytrade #intradaytrade #tradetoday #FUTURES  #FNOTRADE #nifty #banknifty #stock #trader #trading #intraday #investing #stockstowatch #stockmarket #nse #fNO #tcs"
2021-03-25,10:19:18,"#intraday ""Live SG Level"":- #BANKNIFTYFUTURE SG Level is 33174 &amp; Resis at 33174 #Niftyfuture SG level is 14500 &amp; Resis at 14488 Level s changed very fast 11.15 hrly candle started Let see the top of this 11.15 hrly candle .#Traders #Nifty #Banknifty #Markets #Options #profit  https://t.co/uBYDMFukee"
2021-03-25,10:18:36,BUY TATA STEEL  Above 715 SL 708 Target 3-5-7-9-12  #sharemarket #trading #indianstockmarket #banknifty #stockmarketnews #TATASTEEL  https://t.co/zlGWny4zev
2021-03-25,10:18:19,BANKNIFTY SELL 33000 STOLOSS 33270 TARGET 32900=-32870 1LOT 10:17AM 25/3/2021
2021-03-25,10:18:06,#BNF &amp; #Banknifty  #Obsession with #Charts !  https://t.co/FfquB8XVPR
2021-03-25,10:17:54,#intraday  #niftybank #banknifty #hedge #Option #trade #writing.  https://t.co/KIxq1RxOT5
2021-03-25,10:15:48,#banknifty Target 🎯   Charts Never lie. TV Analyst do.
2021-03-25,10:15:42,"Sector Wise Performance, 25th March 2021   #NSE #tradingview #BSE #investment #niftyfifty #stockmarketindia  #stockmarket #money #finance #ipo #stockexchange #sensex #sharemarket #Intraday #intradaytrading #Stocks #shares #banknifty  https://t.co/0Q5pMIVEZK"
2021-03-25,10:15:40,"#Nifty #BankNifty  #Gann Impulsive/Reversal Time zone for 25 March is 10:45 to 11:15 and 1:15 to 1:45  “If you find useful, Please Re-tweet”  #FII #Options #ZeeBusiness #Cnbcawaaz #priceaction  @NirmalBang"
2021-03-25,10:15:25,"Banknifty day low 32870, stoploss.  Above it , focus on call buying, n put selling.   Day low break, view invalid ⚡ 👍 #banknifty #Nifty #Options"
2021-03-25,10:14:54,It is already free fall from 34360 to 32870 ===1500 points within 7 hrly candles watch below hrly chart #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bearish  https://t.co/ExbIzNsUqx
2021-03-25,10:14:48,BankNifty Future 1 lot Trade  (Close to Stop loss )👍 #banknifty #stockmarket #trader  https://t.co/0dmbRjY1RU
2021-03-25,10:14:29,BANKNIFTY INTRADAY TRADE: (25 MAR EXPIRY) BUY 32000 PE @ 17 BUY 34000 CE @ 11.2 SELL 32500 PE @ 59 SELL 33500 CE @ 49 STOP LOSS: 2% OF THE CAPITAL DEPLOYED. TARGET: 3-4% RETURN ON CAPITAL DEPLOYED.
2021-03-25,10:14:17,"Market @ Morning, 25th March 2021  #NSE #tradingview #BSE #investment #niftyfifty #stockmarketindia #indigopaintsipo #stockmarket #money #finance #ipo #stockexchange #sensex #sharemarket #Intraday #intradaytrading #Stocks #shares #banknifty #ESPSCapital  https://t.co/zTdJoQ9RK0"
2021-03-25,10:14:00,a Gaya. expect bounce now. at strong support #banknifty  https://t.co/mqtegTqHNm
2021-03-25,10:13:27,Bank Nifty reaching its support So Sell Bank Nifty PUT of 32900 169. #frontpage_app
2021-03-25,10:13:24,#jackpot #bankniftyfut buy b/w 33950-33000 tgt 33100-33150-33200 stoploss below@32840   #NIFTYFUTURE  #banknifty  #sensex  #StockMarket  #stockbroker   low risk call
2021-03-25,10:13:09,#Banknifty #Bankniftyoptions   32500-32600 pe now at 57-75  Want to buy at 4-5 rupees around 12:30-1:15 pm  Target 400+++  Today's zero hero  https://t.co/ft2c355ERq
2021-03-25,10:12:53,Buy banknifty 33000 pe at cmp 206 target 300 and 350
2021-03-25,10:12:15,Bank nifty:: After Giving 200 points profit downward ....now ranging inside candles in 5 min charts  https://t.co/42B7vVl0tg
2021-03-25,10:11:55,32800-900 zone came perfectly from 35000 level #Banknifty
2021-03-25,10:11:48,#those bought puts in morning book them once and re buy those puts once nifty goes below now 14400 spot #nifty #banknifty
2021-03-25,10:11:27,#nse  #index  #banknifty #trading #OptionsTrading #nifty MaxGain around 14500  https://t.co/PrYvZabste
2021-03-25,10:11:22,Boom! Booked huge! Now sell on rise - sell on rise. #banknifty #Nifty #NiftyBank #nifty50 #indextrading #stockmarketcrash
2021-03-25,10:11:19,Next expiry (1st April) Range Nifty 13500 -15000 Cmp 14450 Banknifty 32500 -34500 Cmp 33030 Now prepare own plan
2021-03-25,10:10:33,Bank Nifty March 25th 2021 Prediction  https://t.co/jlnfZJJTGh
2021-03-25,10:10:32,#tatasteel bought at 712.1 with sl of 702 and SG is 709 Bought 720Ce at 3  . . . . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bullish
2021-03-25,10:10:22,Shorted RELIANCE AT 2029 WITH SL OF 2041 LIVE SSG-2030.15  @AutusInvestment  #Traders #Nifty #Banknifty #Markets
2021-03-25,10:10:15,#BANKNIFTYFUTURE #BANKNIFTY #NIFTYBANK #nifty50 #NIFTY #SGXNIFTY #NIFTYFUTURE #TRADING #TRADINGTIPS   🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻  100 point recovery done ...  Call Buyers can Exit near 33100 as it may flatten out..
2021-03-25,10:09:52,Bank nifty from 16th March to 25th March   check our last tweet  https://t.co/yy1LQ77XaN
2021-03-25,10:09:30,It's clearly evident that Banknifty has broken a major support. The path of least resistance is on the downside.  https://t.co/j1BDoDrnY6
2021-03-25,10:08:08,Bulls are fighting in Bank Nifty.
2021-03-25,10:07:50,Cash trade:- We Bought #GAIL 131.50 and 132 with  SL of 130.20 and  SG level is 131.20  . .. . . . . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bullish
2021-03-25,10:07:19,Dilip Buildcon wins order worth Rs 1140 Crs. #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden
2021-03-25,10:07:06,#nse  #index  #banknifty #trading #OptionsTrading #nifty MaxGain 33110  https://t.co/PJ2lD4IoEi
2021-03-25,10:07:05,#Banknifty at a support now.   A small bounce cant be ruled out.   #nifty #markets  https://t.co/A4srMO66T8
2021-03-25,10:07:00,"BANKNIFTY gap was filled yesterday, let's wait for NIFTY gap to be filled."
2021-03-25,10:06:11,#Banknifty 33500 pe  https://t.co/1dT9dGwB8o
2021-03-25,10:05:18,Greed vs Fear :   This is an area of FEAR ...   #nifty  #banknifty  #equitydynamo
2021-03-25,10:04:54,buy 14400 ce at 72 stoploss 55 target 100+ #nifty #banknifty
2021-03-25,10:04:41,We again added #nifty 14500Ce at 28.40 (already  bought at 34) .. .  . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bullish
2021-03-25,10:04:23,"Nifty 15000 call has highest OI, whereas 14000 put holds the highest OI and Banknifty 34000 - @GEPLCapital   https://t.co/QllAjF1AFE  #GEPLCapital #MarketOutlook #Investmentguruindia  https://t.co/MYxlgClXTh"
2021-03-25,10:04:01,"FUTURE: SELL #BHARTIARTL FUT ABOVE 518.5 TGT 517.40/SL GIVE TO ONLY PAID CLIENT  #nse #bse #nifty #index #sensex #banknifty #trading #tips #option #sharemarket  (**We are not allowed to give any level without RPM, So this level is only for PAPER TRADE,Do not trade on this call)"
2021-03-25,10:03:28,Will #Nifty hold above 14350 (avoiding slip towards 14000) and so is #banknifty at 32650 (staying away from strategic base 29650-30650)? Run up to end of FY21 get worse from fear of extended pandemic impact when fiscal &amp; monetary stimulus stay less effective on the real economy!
2021-03-25,10:02:42,MONEY GURU:BANK NIFTY BUY  32940 TGT 33040-33140 SL:? CALL:8160643205  https://t.co/oCy4MLVLtT
2021-03-25,10:02:23,So far Nifty low at 14406  Bank NIfty low at 32869  #LevelMatters
2021-03-25,10:02:20,#EQUITYLEVELS #NIFTY - 14555.3 Resistance: 14700.3-14845.35-14928 Support: 14472.6-14389.95-14244.9  #BANKNIFTY - 33358.3 Resistance: 33830-34310-34600 Support: 33060-32770-32290
2021-03-25,10:02:03,MONEY GURU:BANK NIFTY BUY  32940 TGT 33040-33140 SL:? CALL:8160643205  https://t.co/yCc8wVMksV
2021-03-25,10:01:02,#nifty They can delay target 🎯           But don’t underestimate 🎯 #nifty #banknifty @Gurpree16199287 read my previous tweet for levels
2021-03-25,10:00:29,"My system generated sell in NIFTY yesterday , as always i prefer pe option 14300 pe from 28 to 57 it's rocking 🔥🔥 and bank NIFTY 32300 pe from 28 to 74 🔥🔥🔥  https://t.co/IXao6KmIjf"
2021-03-25,10:00:09,"There are no signs of recovery in the market. We are total underperformer. Better to stay away from long positions. We know that in 2020,Covid was new, people were clueless &amp; now we know it well &amp; have vaccine also. But for market, sentiment is king.  #nifty50  #stocks #banknifty"
2021-03-25,09:59:03,Short 32700 put @ 135
2021-03-25,09:58:52,#BANKNIFTYFUTURE #BANKNIFTY #NIFTYBANK #nifty50 #NIFTY #SGXNIFTY #NIFTYFUTURE #TRADING #TRADINGTIPS   🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻🔻  sustain Below 14400 in Nifty then it will creat some Panic.. So Buy now but be careful.. (as Nifty Weakens n Banknifty Sustaining)  Agree??
2021-03-25,09:58:32,#Nifty #Banknifty  #Stockstowatch #CNXMIDCAP100 #NIFTYFUTURE  #BANKNIFTYFUTURE These tv jokers giving only sell calls  Beware of shorts
2021-03-25,09:58:28,[Automated 25-Mar 09:58 AM]  Nifty 14410.55 🔻 -138.85 Sensex 48832.28 🔻 -348.03 BankNifty 32930.3 🔻 -362.95 NiftyMidcap50 6613 🔻 -81.65 NiftyFut 14421.30 🔻 -134  BankNiftyFut 33110.00 🔻 -417.35  via investingcom
2021-03-25,09:57:36,"400 points downmove done on #banknifty.   You can ignore all the noise, but never ignore technical setup 👍"
2021-03-25,09:57:07,"#intraday ""Live SG Level"":- #BANKNIFTYFUTURE SG Level is 33642 &amp; Resis at 33510 #Niftyfuture SG level is 14530 &amp; Resis at 14511 Morninf 1st hrly candle may be of 550 &amp; 150 points, which made panic. Next hrly may move up by 75 &amp; 275 points . . #Traders #Nifty #Banknifty #Markets"
2021-03-25,09:57:00,Mahindra &amp; Mahindra is said to plan launch its all SUV variants in electric version. #ElectricVehicles #automobile #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden
2021-03-25,09:56:33,"@ETNOWlive Banknifty should recover, then sideways, range-bound expiry."
2021-03-25,09:55:39,#banknifty cmp 32900!
2021-03-25,09:55:20,@Sachin1Jangid 32800 strong support bank nifty
2021-03-25,09:55:18,Bank Nifty futures has taken mild support at around the 32800-32900 levels - which coincides with the peaks of month January. book half shorts and hold rest and add protective ATM call option simultaneously.
2021-03-25,09:55:14,"I am correct. But not running, it's free fall.   Viewing at FII/DII selling figures in cash market, assumption is bottom not formed yet.   Something they are seeing which we are not seeing.    Be cautious, if you are long.     #banknifty #StockMarket #NSE  https://t.co/8VmbgGx29r"
2021-03-25,09:54:53,SELL L&amp;TFH Below 94 SL 95 Target 1-2-3-4-5  #sharemarket #trading #indianstockmarket #banknifty #stockmarketnews #L_TFH  https://t.co/9MZImhQqXW
2021-03-25,09:54:08,"#NiftyBank #Nifty #AUTOMATION #Markets #nseindia  Markets given daily -150 points avg break down , but remember this is healthier for fresh buyers  Add #affle #eicher #bandhan #hdfc #Dixon in current price range more over 30-45% upside. @CNN @cnni @bsindia @BT_India @business"
2021-03-25,09:54:08,#NIFTY #BANK NIFTY ONE SHARP BOUNCE POSSIBLE UP TO 14550/14620 &amp; 33400/33580. MY VIEW.
2021-03-25,09:52:58,#NIFTYBANK   banknifty banknifty is 230 now  high risky do not hold if stoploss hit  buy above  200 target 235-272-300-341-387-420-459-499-540-583-625 stoploss 150 #frontpage_app
2021-03-25,09:52:27,"banknifty (spot) support stands at 32768, if it breaks 32250/31600 can be seen on screen. sustaining above 33300 for upto 20 minutes can lead to short covering.🧐🧐  https://t.co/VfejKr1PGy"
2021-03-25,09:52:16,Longs fired on bnf  #banknifty  #equitydynamo
2021-03-25,09:52:00,#High Risk    #NIFTY Fut cmp 14420 Sup 14368  #GOGIandGOLI #NIFTYFUTURE #NIFTY #banknifty #nse #bse #sensexbaba #StockMarket #sharemarket #Telecom #airtel #craftsmanautomation  #lxchem #nifty50 #BANKNIFTYFUTURE
2021-03-25,09:51:56,#banknifty  Should be closed 33000 +-100 point. Do your own analysis.
2021-03-25,09:51:49,Put buyers be very cautious . . . . #Nifty #BankNifty
2021-03-25,09:51:49,SELL HDFC AMC Below 2780 SL 2800 Target 10-20-30-40-50-60  #sharemarket #trading #indianstockmarket #banknifty #stockmarketnews #HDFCAMC  https://t.co/xwuTYrAUnC
2021-03-25,09:51:44,Contra Trade Again now we Bought 14550CE at 18.85  and also holding 14500CE (Now it is 31 &amp; we bought at 34)  . .. . . . . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bullish
2021-03-25,09:51:42,Oversold markets  +  Oversold breadth for an entire week   I am bullish now   #nifty  #banknifty  #equitydynamo
2021-03-25,09:51:28,#nifty #NIFTYFUTURE #NIFTYheads  #niftybank #banknifty   yesterday shared combo trade for expiry #nifty #14700ce now 3.70 from 62 #nifty #14600pe now 195 from 52  191 high from entry 114.  https://t.co/QXhq0IJW8p
2021-03-25,09:50:43,SELL NAUKARI  Below 4580 SL 4625 Target 20-40-60-80-100-120-150  #sharemarket #trading #indianstockmarket #banknifty #stockmarketnews #NAUKARI  https://t.co/bORzPdWNTj
2021-03-25,09:50:39,BUY #NIFTY 14500 PE AT 95-100   TGT 130  TGT150  FOR MORE SUPPORT DM ME   #banknifty #nseindia
2021-03-25,09:50:31,#banknifty- sell 32500 Pe at cmp 78 sla bove 130 tgt 42-9
2021-03-25,09:50:27,#BANKNIFTY around 450 points fall  https://t.co/fjiAsN46ux
2021-03-25,09:50:06,#BANKNIFTY - BANK NIFTY - TradingView -  https://t.co/WL7x5lR95Y
2021-03-25,09:50:05,"#INDEXOPTION: BUY #NIFTY 14450 PE MAR ABOVE 85 TGT  100 SL ONLY FOR PAID  *****( Without RPM Don't Trade on this call, It's only for paper Trade)****  #banknifty #equitymarkettips #equitytradingtips #equitysharetips #goldsilvertips #mcxmarkettips"
2021-03-25,09:49:58,BOOM BOOM BOOM  #NIFTY SHORTED   #HADC #INDICATOR  #NIFTY #nifty50 #banknifty #NiftyBank #Niftyfutures #sensex #nse #stock #crudeoil #trading #wisdom #MCX #intraday #Trader #DJI  #US30 #bitcoin #crypto #currency #cryptocurrencies  https://t.co/540gYyNZQb
2021-03-25,09:49:37,"Had shared 34600  as an important support in #banknifty #future on 15th March  Had also mentioned that if banking index closes below this level than we could  #lower #levels.  Today,s low is 32880 in banknifty future.  Approx  1700 points captured."
2021-03-25,09:49:28,"INDEX OPTION: BUY #NIFTY 14450 PE MAR ABOVE 85,SL GIVE TO ONLY PAID CLIENT,TGT 105  #nse #bse #index #sensex #banknifty #trading  #option #equity #sharemarket  (**We are not allowed to give any level without RPM, So this level is only for PAPER TRADE, Do not trade on this call)"
2021-03-25,09:49:21,🔥HERO OR ZERO 🔥  👁‍🗨 BANK NIFTY    BUY 34000 PE  @ 400 ❤️  SL 200 OR NO SL  ❤️ TGT   800/1000/1500  ❤️  MARCH MONTH EXPIRY  TARGET HERO OR ZERO 🎯  UPDATE 1 - 500 🔥 UPDATE 2 - 600 💥 UPDATE 3 - 690 🚀 UPDATE 4 - 750 🔥 UPDATE 5 - 1132 💥  #NIFTY #BANKNIFTY #STOCK  https://t.co/ZOAOQN2D9z
2021-03-25,09:49:07,#BankNifty
2021-03-25,09:49:04,Nifty &amp; Bank Nifty Current View  https://t.co/eHK71eze1G
2021-03-25,09:48:49,After Booked Loss In Nifty &amp; BankNifty Rs. 236438/-  Now In Between 21-4-20 To 25-03-2021  Total Booked Profit Rs 7004947/-  Hold All Positions: #NIFTYFUTURE (10 Lots) #TorntPharm  #ITC  #BHEL  #coalindia  #PNB   Cash: #Renuka #JMFinancial #CastrolInd   Blog: #nickel #Asianpaints
2021-03-25,09:48:32,We added more #Banknifty 33300CE at 85  as it is our Contra trade ...very limited Qty (10+10=20% Done)  . . . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bullish  https://t.co/gOdsRCThPy
2021-03-25,09:48:26,#sbin best buy around 340 cmp 353.8 #banknifty #nifty #stocks
2021-03-25,09:48:17,#AMBALAL #MORNING #BELL #25th MARCH #SENSEX #NIFTY50 #BANKNIFTY #INDIAVIX #TOPGAINERS #TOPLOSERS  https://t.co/yD0Efp5lmA
2021-03-25,09:48:17,Almost double  #BANKNIFTY  https://t.co/icUL2zPfwP
2021-03-25,09:48:08,"OPTION:BUY #HDFCBANK 1480 PUT (APR) ABOVE 56 TGT 58.70/SL GIVE TO ONLY PAID CLIENT  #nse #bse #nifty #index #sensex #banknifty #trading #tips #option #sharemarket  (**We are not allowed to give any level without RPM,So this level is only for PAPER TRADE,Do not trade on this call)"
2021-03-25,09:48:03,"New trade: Buy BANKNIFTY 25MAR21 32500 PE, CMP86, Enter80 Target500 SL50 EndsMar 25 #frontpage_app"
2021-03-25,09:48:00,I hope people took the 🐻on my screen warning seriously. Risk Off season has kicked off⚽️  Today Nifty &amp; Bank Nifty at open itself🩸
2021-03-25,09:47:27,Bought BANKNIFTY MAR 32900 CE @ 250
2021-03-25,09:47:00,today at first 30min. the closest strike has been writing heavily which means someone is decided that market  at closing is going to happen below 33000. And 14500 in nifty. Do not think of huge selloff.  #Nifty  #banknifty
2021-03-25,09:46:48,Trade entered: Buy BANKNIFTY 25MAR21 33000 CE 206.3 Target499 SL150 EndsMar 25 #frontpage_app
2021-03-25,09:46:43,Trading completed today. Got 400 points. More than enough fora day
2021-03-25,09:46:24,#ITC Dead again..aur follow karo rumours...Zee News got us good..now no one is even talking about this crap  #Nifty #BankNifty
2021-03-25,09:46:09,Contra Trade;- We bought #Nifty 14500Ce at 34 . No copy paste please . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bullish  https://t.co/qJATVilBYu
2021-03-25,09:46:00,@CannySunny Any level for BANKNIFTY
2021-03-25,09:45:47,"CASH: BUY TATASTEEL ABOVE 712 TARGET 715.55/SL GIVE TO ONLY PAID CLIENT  #nse #bse #nifty #index #sensex #banknifty #tips #option #equity #commodity #sharemarket  (**We are not allowed to give any level without RPM, So this level is only for PAPER TRADE,Do not trade on this call)"
2021-03-25,09:45:35,BUY BANKNIFTY 32800 CE ABOVE 320 TARGET PRICE  https://t.co/U5Btb1nr0q
2021-03-25,09:44:23,Expecting some bounce from here #nifty #banknifty  https://t.co/BDxoHOSA3t
2021-03-25,09:44:14,If #banknifty fut manage to remain ABV 33000 .. we can see recovery in intraday.  CMP 32950
2021-03-25,09:44:09,Contra Trade:- We bought #Banknifty 33300CE at 95 &amp; 101 ...This trade only for 90 Minutes .  . .. . . .#SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bullish  https://t.co/ASykOmsIps
2021-03-25,09:43:59,Short bank nifty now.  https://t.co/9b2TSWMuuG
2021-03-25,09:42:25,Is #KOTAKBANK going to 1540? #nifty #nifty50
2021-03-25,09:41:40,#Nifty #Banknifty  #Stockstowatch #CNXMIDCAP100 #NIFTYFUTURE  #BANKNIFTYFUTURE #Canbk   Buy canbk 147 sl 138 tgt 160/175  Positional play
2021-03-25,09:41:32,nifty me 14500 me aur banknifty me 33000 ce side very strong call writing. #Nifty  #BANKNIFTYFUTURE
2021-03-25,09:40:56,"We R planning to buy #Nifty 14500, 14550 and 14600 Ce Once #Nifty may trade in green  . .. . #SGLEVEL #Traders #Nifty #Banknifty #Markets #Options #profit #INTRADAY #sgxnifty #bullish"
2021-03-25,09:40:55,Bajaj Auto says no production impact from lockdown in Aurangabad. #lockdown #COVID19 #automobile #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden
2021-03-25,09:40:26,@nishkumar1977 Any views on Bank nifty?
2021-03-25,09:40:16,#banknifty Today's low 32869 till now🎯
2021-03-25,09:40:07,#BANKNIFTY  This formation in making  Fall upto 30000-----------then Rally upto 33k 34k ? Then again 30000 &amp; Bloodbath upto 24000 ??  https://t.co/fu4sntPf4s
2021-03-25,09:39:47,Given On 17th March 2021 To All Of You As A Live Free Trial.. Check Here..  https://t.co/rUvmbk6kYx  BankNifty March 35400 CE 15 Lots Buy Given At 350 Now Cmp: 3.50  Lot Size: 25 Total Quantity: 375  No Other Option So Take Exit Now  Booked Loss Rs. 129938/-  Hold Nifty &amp; Other🙏
2021-03-25,09:39:28,bank nifty melted like ice enjoyed or not!! yes blw 33300 sell only sl tgt—09887158903 join whtsup group say hi join big holy offer running  https://t.co/O2ugbuEaDB
2021-03-25,09:39:16,All targets completed
2021-03-25,09:37:25,Nifty 14700 put nw 247 buy for 325 350 sl 178  Check ur levels for any buy or sell  Shared is my view only no reco.  #nifty #banknifty #niftyfuture #bankniftyfuture #sensex
2021-03-25,09:36:41,What a start of the day #nifty #nifty50 #Equity #banknifty #beml #adanipower  https://t.co/dnc86J5Yck
2021-03-25,09:34:25,@nakulvibhor sir bank nifty on the way to 32750...as mentioned by u... Gap filling
2021-03-25,09:34:23,#Nifty #Banknifty  #Stockstowatch #CNXMIDCAP100 #NIFTYFUTURE  #BANKNIFTYFUTURE Buy nifty 14450 spot sl 14330 Tgt 14600/14800+++  High risk
